Year,Round,W_Region,W_Seed,W_Team,W_Score,L_Region,L_Seed,L_Team,L_Score,OT
2017,First Round (Round of 64),1,2,Duke,87,1,15,Troy,65,0
2017,First Round (Round of 64),1,3,Baylor,91,1,14,New Mexico State,73,0
2017,First Round (Round of 64),1,4,Florida,80,1,13,East Tennessee State,65,0
2017,First Round (Round of 64),1,5,Virginia,76,1,12,UNC Wilmington,71,0
2017,First Round (Round of 64),1,11,Southern California,66,1,6,SMU,65,0
2017,First Round (Round of 64),1,7,South Carolina,93,1,10,Marquette,73,0
2017,First Round (Round of 64),1,8,Wisconsin,84,1,9,Virginia Tech,74,0
2017,First Round (Round of 64),2,1,Gonzaga,66,2,16,South Dakota State,46,0
2017,First Round (Round of 64),2,2,Arizona,100,2,15,North Dakota,82,0
2017,First Round (Round of 64),2,3,Florida State,86,2,14,Florida Gulf Coast,80,0
2017,First Round (Round of 64),2,4,West Virginia,86,2,13,Bucknell,80,0
2017,First Round (Round of 64),2,5,Notre Dame,60,2,12,Princeton,58,0
2017,First Round (Round of 64),2,11,Xavier,76,2,6,Maryland,65,0
2017,First Round (Round of 64),2,7,Saint Mary's,85,2,10,VCU,77,0
2017,First Round (Round of 64),2,8,Northwestern,68,2,9,Vanderbilt,66,0
2017,First Round (Round of 64),4,1,North Carolina,103,4,16,Texas Southern,64,0
2017,First Round (Round of 64),4,2,Kentucky,79,4,15,Northern Kentucky,70,0
2017,First Round (Round of 64),4,3,UCLA,97,4,14,Kent State,80,0
2017,First Round (Round of 64),4,4,Butler,76,4,4,Winthrop,64,0
2017,First Round (Round of 64),4,12,Middle Tennessee,81,4,5,Minnesota,72,0
2017,First Round (Round of 64),4,6,Cincinnati,75,4,11,Kansas State,61,0
2017,First Round (Round of 64),4,10,Wichita State,64,4,7,Dayton,58,0
2017,First Round (Round of 64),4,8,Arkansas,77,4,9,Seton Hall,71,0
2017,First Round (Round of 64),3,1,Kansas,100,3,16,UC Davis,62,0
2017,First Round (Round of 64),3,2,Louisville,78,3,15,Jacksonville State,63,0
2017,First Round (Round of 64),3,3,Oregon,93,3,14,Iona,77,0
2017,First Round (Round of 64),3,4,Purdue,80,3,13,Vermont,70,0
2017,First Round (Round of 64),3,5,Iowa State,84,3,12,Nevada,73,0
2017,First Round (Round of 64),3,11,Rhode Island,84,3,6,Creighton,72,0
2017,First Round (Round of 64),3,7,Michigan,92,3,10,Oklahoma State,91,0
2017,First Round (Round of 64),3,9,Michigan State,78,3,8,Miami (Fla.),58,0
2017,Second Round (Round of 32),1,8,Wisconsin,65,1,1,Villanova,62,0
2017,Second Round (Round of 32),1,7,South Carolina,88,1,2,Duke,81,0
2017,Second Round (Round of 32),1,3,Baylor,82,1,11,Southern California,78,0
2017,Second Round (Round of 32),1,4,Florida,65,1,5,Virginia,39,0
2017,Second Round (Round of 32),2,1,Gonzaga,79,2,8,Northwestern,73,0
2017,Second Round (Round of 32),2,2,Arizona,69,2,7,Saint Mary's,60,0
2017,Second Round (Round of 32),2,11,Xavier,91,2,3,Florida State,66,0
2017,Second Round (Round of 32),2,4,West Virginia,83,2,5,Notre Dame,71,0
2017,Second Round (Round of 32),4,1,North Carolina,72,4,8,Arkansas,65,0
2017,Second Round (Round of 32),4,2,Kentucky,65,4,10,Wichita State,62,0
2017,Second Round (Round of 32),4,3,UCLA,79,4,6,Cincinnati,67,0
2017,Second Round (Round of 32),4,4,Butler,74,4,12,Middle Tennessee,65,0
2017,Second Round (Round of 32),3,1,Kansas,90,3,9,Michigan State,70,0
2017,Second Round (Round of 32),3,7,Michigan,73,3,2,Louisville,69,0
2017,Second Round (Round of 32),3,3,Oregon,75,3,11,Rhode Island,72,0
2017,Second Round (Round of 32),3,4,Purdue,80,3,5,Iowa State,76,0
2017,Sweet 16,1,4,Florida,84,1,8,Wisconsin,83,1
2017,Sweet 16,1,7,South Carolina,70,1,3,Baylor,50,0
2017,Sweet 16,2,1,Gonzaga,61,2,4,West Virginia,58,0
2017,Sweet 16,2,11,Xavier,73,2,2,Arizona,71,0
2017,Sweet 16,4,1,North Carolina,92,4,4,Butler,80,0
2017,Sweet 16,4,2,Kentucky,86,4,3,UCLA,75,0
2017,Sweet 16,3,1,Kansas,98,3,4,Purdue,66,0
2017,Sweet 16,3,3,Oregon,69,3,7,Michigan,68,0
2017,Elite Eight,1,7,South Carolina,77,1,4,Florida,70,0
2017,Elite Eight,2,1,Gonzaga,83,2,11,Xavier,59,0
2017,Elite Eight,4,1,North Carolina,75,4,2,Kentucky,73,0
2017,Elite Eight,3,3,Oregon,74,3,1,Kansas,60,0
2017,Final Four,2,1,Gonzaga,77,1,7,South Carolina,73,0
2017,Final Four,4,1,North Carolina,77,3,3,Oregon,76,0
2017,National Championship,4,1,North Carolina,71,2,1,Gonzaga,65,0
2018,First Four,3,16,Radford,71,3,16,LIU,61,0
2018,First Four,3,11,St. Bonaventure,65,3,11,UCLA,58,0
2018,First Four,2,16,Texas Southern,64,2,16,N.C. Central,46,0
2018,First Four,4,11,Syracuse,60,4,11,Arizona State,56,0
2018,First Round (Round of 64),3,1,Villanova,87,3,16,Radford,61,0
2018,First Round (Round of 64),3,2,Purdue,74,3,15,Cal State Fullerton,48,0
2018,First Round (Round of 64),3,3,Texas Tech,70,3,14,Stephen F. Austin,60,0
2018,First Round (Round of 64),3,13,Marshall,81,3,14,Wichita State,75,0
2018,First Round (Round of 64),3,5,West Virginia,85,3,12,Murray State,68,0
2018,First Round (Round of 64),3,6,Florida,77,3,11,St. Bonaventure,62,0
2018,First Round (Round of 64),3,10,Butler,79,3,7,Arkansas,62,0
2018,First Round (Round of 64),3,9,Alabama,86,3,8,Virginia Tech,83,0
2018,First Round (Round of 64),2,1,Xavier,102,2,16,Texas Southern,82,0
2018,First Round (Round of 64),2,2,North Carolina,84,2,15,Lipscomb,66,0
2018,First Round (Round of 64),2,3,Michigan,61,2,14,Montana,47,0
2018,First Round (Round of 64),2,4,Gonzaga,68,2,13,UNC Greensboro,64,0
2018,First Round (Round of 64),2,5,Ohio State,81,2,12,South Dakota State,73,0
2018,First Round (Round of 64),2,6,Houston,67,2,11,San Diego State,65,0
2018,First Round (Round of 64),2,7,Texas A&M,73,2,10,Providence,69,0
2018,First Round (Round of 64),2,9,Florida State,67,2,8,Missouri,54,0
2018,First Round (Round of 64),1,16,UMBC,74,1,1,Virginia,54,0
2018,First Round (Round of 64),1,2,Cincinnati,68,1,15,Georgia State,53,0
2018,First Round (Round of 64),1,3,Tennessee,73,1,14,Wright State,47,0
2018,First Round (Round of 64),1,13,Buffalo,89,1,4,Arizona,68,0
2018,First Round (Round of 64),1,5,Kentucky,78,1,12,Davidson,73,0
2018,First Round (Round of 64),1,11,Loyola Chicago,64,1,6,Miami (Fla.),62,0
2018,First Round (Round of 64),1,7,Nevada,87,1,10,Texas,83,1
2018,First Round (Round of 64),1,9,Kansas State,69,1,8,Creighton,59,0
2018,First Round (Round of 64),4,1,Kansas,76,4,16,Pennsylvania,60,0
2018,First Round (Round of 64),4,2,Duke,89,4,15,Iona,67,0
2018,First Round (Round of 64),4,3,Michigan State,82,4,14,Bucknell,78,0
2018,First Round (Round of 64),4,4,Auburn,62,4,13,College of Charleston,58,0
2018,First Round (Round of 64),4,5,Clemson,79,4,12,New Mexico State,68,0
2018,First Round (Round of 64),4,11,Syracuse,57,4,6,TCU,52,0
2018,First Round (Round of 64),4,7,Rhode Island,83,4,10,Oklahoma,78,1
2018,First Round (Round of 64),4,8,Seton Hall,94,4,9,NC State,83,0
2018,Second Round (Round of 32),3,1,Villanova,81,3,9,Alabama,58,0
2018,Second Round (Round of 32),3,2,Purdue,76,3,10,Butler,73,0
2018,Second Round (Round of 32),3,3,Texas Tech,69,3,6,Florida,66,0
2018,Second Round (Round of 32),3,5,West Virginia,94,3,13,Marshall,71,0
2018,Second Round (Round of 32),2,9,Florida State,75,2,1,Xavier,70,0
2018,Second Round (Round of 32),2,7,Texas A&M,86,2,2,North Carolina,65,0
2018,Second Round (Round of 32),2,3,Michigan,64,2,6,Houston,63,0
2018,Second Round (Round of 32),2,4,Gonzaga,90,2,5,Ohio State,84,0
2018,Second Round (Round of 32),1,9,Kansas State,50,1,16,UMBC,43,0
2018,Second Round (Round of 32),1,7,Nevada,75,1,2,Cincinnati,73,0
2018,Second Round (Round of 32),1,11,Loyola Chicago,63,1,3,Tennessee,62,0
2018,Second Round (Round of 32),1,5,Kentucky,95,1,13,Buffalo,75,0
2018,Second Round (Round of 32),4,1,Kansas,83,4,8,Seton Hall,79,0
2018,Second Round (Round of 32),4,2,Duke,87,4,7,Rhode Island,62,0
2018,Second Round (Round of 32),4,11,Syracuse,55,4,3,Michigan State,53,0
2018,Second Round (Round of 32),4,5,Clemson,84,4,4,Auburn,53,0
2018,Sweet 16,3,1,Villanova,90,3,5,West Virginia,78,0
2018,Sweet 16,3,3,Texas Tech,78,3,2,Purdue,65,0
2018,Sweet 16,2,9,Florida State,75,2,4,Gonzaga,60,0
2018,Sweet 16,2,3,Michigan,99,2,7,Texas A&M,72,0
2018,Sweet 16,1,9,Kansas State,61,1,5,Kentucky,58,0
2018,Sweet 16,1,11,Loyola Chicago,69,1,7,Nevada,68,0
2018,Sweet 16,4,1,Kansas,80,4,5,Clemson,76,0
2018,Sweet 16,4,2,Duke,69,4,11,Syracuse,65,0
2018,Elite Eight,3,1,Villanova,71,3,3,Texas Tech,59,0
2018,Elite Eight,2,3,Michigan,58,2,9,Florida State,54,0
2018,Elite Eight,1,11,Loyola Chicago,78,1,9,Kansas State,62,0
2018,Elite Eight,4,1,Kansas,85,4,2,Duke,81,1
2018,Final Four,3,1,Villanova,95,4,1,Kansas,79,0
2018,Final Four,2,3,Michigan,69,1,11,Loyola Chicago,57,0
2018,National Championship,3,1,Villanova,79,2,3,Michigan,62,0
2019,First Four,1,16,North Dakota State,78,1,16,N.C. Central,74,0
2019,First Four,1,11,Belmont,81,1,11,Temple,70,0
2019,First Four,2,16,Fairleigh Dickinson,82,2,16,Prairie View A&M,76,0
2019,First Four,2,11,Arizona State,74,2,11,St. John's,65,0
2019,First Round (Round of 64),1,1,Duke,85,1,16,North Dakota State,62,0
2019,First Round (Round of 64),1,2,Michigan State,76,1,15,Bradley,65,0
2019,First Round (Round of 64),1,3,LSU,79,1,14,Yale,74,0
2019,First Round (Round of 64),1,4,Virginia Tech,66,1,13,Saint Louis,52,0
2019,First Round (Round of 64),1,12,Liberty,80,1,5,Mississippi State,76,0
2019,First Round (Round of 64),1,6,Maryland,79,1,11,Belmont,77,0
2019,First Round (Round of 64),1,10,Minnesota,86,1,7,Louisville,76,0
2019,First Round (Round of 64),1,9,UCF,73,1,8,VCU,58,0
2019,First Round (Round of 64),2,1,Gonzaga,87,2,16,Fairleigh Dickinson,49,0
2019,First Round (Round of 64),2,2,Michigan,74,2,15,Montana,55,0
2019,First Round (Round of 64),2,3,Texas Tech,72,2,14,Northern Kentucky,57,0
2019,First Round (Round of 64),2,4,Florida State,76,2,13,Vermont,69,0
2019,First Round (Round of 64),2,12,Murray State,83,2,5,Marquette,64,0
2019,First Round (Round of 64),2,6,Buffalo,91,2,11,Arizona State,74,0
2019,First Round (Round of 64),2,10,Florida,70,2,7,Nevada,61,0
2019,First Round (Round of 64),2,9,Baylor,78,2,8,Syracuse,69,0
2019,First Round (Round of 64),3,1,Virginia,71,3,16,Gardner-Webb,56,0
2019,First Round (Round of 64),3,2,Tennessee,77,3,15,Colgate,70,0
2019,First Round (Round of 64),3,3,Purdue,61,3,14,Old Dominion,48,0
2019,First Round (Round of 64),3,13,UC Irvine,70,3,4,Kansas State,64,0
2019,First Round (Round of 64),3,12,Oregon,72,3,5,Wisconsin,54,0
2019,First Round (Round of 64),3,6,Villanova,61,3,11,Saint Mary's,57,0
2019,First Round (Round of 64),3,10,Iowa,79,3,7,Temple,72,0
2019,First Round (Round of 64),3,9,Oklahoma,95,3,8,Ole Miss,72,0
2019,First Round (Round of 64),4,1,North Carolina,88,4,16,Iona,73,0
2019,First Round (Round of 64),4,2,Kentucky,79,4,15,Abilene Christian,44,0
2019,First Round (Round of 64),4,3,Houston,84,4,14,Georgia State,55,0
2019,First Round (Round of 64),4,4,Kansas,87,4,13,Northeastern,53,0
2019,First Round (Round of 64),4,5,Auburn,78,4,12,New Mexico State,77,0
2019,First Round (Round of 64),4,11,Ohio State,62,4,6,Iowa State,59,0
2019,First Round (Round of 64),4,7,Wofford,84,4,10,Seton Hall,68,0
2019,First Round (Round of 64),4,9,Washington,78,4,8,Utah State,61,0
2019,Second Round (Round of 32),1,1,Duke,77,1,9,UCF,76,0
2019,Second Round (Round of 32),1,2,Michigan State,70,1,10,Minnesota,50,0
2019,Second Round (Round of 32),1,3,LSU,69,1,6,Maryland,67,0
2019,Second Round (Round of 32),1,4,Virginia Tech,67,1,12,Liberty,58,0
2019,Second Round (Round of 32),2,1,Gonzaga,83,2,9,Baylor,71,0
2019,Second Round (Round of 32),2,2,Michigan,64,2,10,Florida,49,0
2019,Second Round (Round of 32),2,3,Texas Tech,78,2,6,Buffalo,58,0
2019,Second Round (Round of 32),2,4,Florida State,90,2,12,Murray State,62,0
2019,Second Round (Round of 32),3,1,Virginia,63,3,9,Oklahoma,51,0
2019,Second Round (Round of 32),3,2,Tennessee,83,3,10,Iowa,77,1
2019,Second Round (Round of 32),3,3,Purdue,87,3,6,Villanova,61,0
2019,Second Round (Round of 32),3,12,Oregon,73,3,13,UC Irvine,54,0
2019,Second Round (Round of 32),4,1,North Carolina,81,4,9,Washington,59,0
2019,Second Round (Round of 32),4,2,Kentucky,62,4,7,Wofford,56,0
2019,Second Round (Round of 32),4,3,Houston,74,4,11,Ohio State,59,0
2019,Second Round (Round of 32),4,5,Auburn,89,4,4,Kansas,75,0
2019,Sweet 16,1,1,Duke,75,1,4,Virginia Tech,73,0
2019,Sweet 16,1,2,Michigan State,80,1,3,LSU,63,0
2019,Sweet 16,2,1,Gonzaga,72,2,4,Florida State,58,0
2019,Sweet 16,2,3,Texas Tech,63,2,2,Michigan,44,0
2019,Sweet 16,3,1,Virginia,53,3,12,Oregon,49,0
2019,Sweet 16,3,3,Purdue,99,3,2,Tennessee,94,1
2019,Sweet 16,4,5,Auburn,97,4,1,North Carolina,80,0
2019,Sweet 16,4,2,Kentucky,62,4,3,Houston,58,0
2019,Elite Eight,1,2,Michigan State,68,1,1,Duke,67,0
2019,Elite Eight,2,3,Texas Tech,75,2,1,Gonzaga,69,0
2019,Elite Eight,3,1,Virginia,80,3,3,Purdue,75,1
2019,Elite Eight,4,5,Auburn,77,4,2,Kentucky,71,1
2019,Final Four,3,1,Virginia,63,4,5,Auburn,62,0
2019,Final Four,2,3,Texas Tech,61,1,2,Michigan State,51,0
2019,National Championship,3,1,Virginia,85,2,3,Texas Tech,77,1
2021,First Four,2,16,Texas Southern,60,2,16,Mt. St. Mary's,52,0
2021,First Four,1,16,Norfolk St.,54,1,16,App. St.,53,0
2021,First Four,2,11,UCLA,86,2,11,Michigan St.,80,1
2021,First Four,1,11,Drake,53,1,11,Wichita State,52,0
2021,First Round (Round of 64),4,1,Illinois,78,4,16,Drexel,49,0
2021,First Round (Round of 64),4,8,Loyola Chicago,71,4,9,Georgia Tech,60,0
2021,First Round (Round of 64),4,12,Oregon State,70,4,5,Tennessee,56,0
2021,First Round (Round of 64),4,4,Oklahoma State,69,4,13,Liberty,60,0
2021,First Round (Round of 64),4,11,Syracuse,78,4,6,San Diego State,62,0
2021,First Round (Round of 64),4,3,West Virginia,84,4,14,Morehead,67,0
2021,First Round (Round of 64),4,10,Rutgers,60,4,7,Clemson,56,0
2021,First Round (Round of 64),4,2,Houston,87,4,15,Cleveland State,56,0
2021,First Round (Round of 64),1,1,Gonzaga,98,1,16,Norfolk State,55,0
2021,First Round (Round of 64),1,8,Oklahoma,72,1,9,Missouri,68,0
2021,First Round (Round of 64),1,5,Creighton,63,1,12,UCSB,62,0
2021,First Round (Round of 64),1,13,Ohio,62,1,4,Virginia,58,0
2021,First Round (Round of 64),1,6,USC,72,1,11,Drake,56,0
2021,First Round (Round of 64),1,3,Kansas,93,1,14,Eastern Washington,84,0
2021,First Round (Round of 64),1,2,Iowa,86,1,15,Grand Canyon,74,0
2021,First Round (Round of 64),2,1,Michigan,82,2,16,Texas Southern,66,0
2021,First Round (Round of 64),2,8,LSU,76,2,9,Bonaventure,61,0
2021,First Round (Round of 64),2,5,Colorado,96,2,12,Georgetown,73,0
2021,First Round (Round of 64),2,4,Florida State,64,2,13,UNC Greensboro,54,0
2021,First Round (Round of 64),2,11,UCLA,73,2,6,BYU,62,0
2021,First Round (Round of 64),2,14,Abilene Christian,53,2,3,Texas,52,0
2021,First Round (Round of 64),2,10,Maryland,63,2,7,UConn,54,0
2021,First Round (Round of 64),2,2,Alabama,68,2,15,Iona,55,0
2021,First Round (Round of 64),3,1,Baylor,79,3,16,Hartford,55,0
2021,First Round (Round of 64),3,9,Wisconsin,85,3,8,North Carolina,62,0
2021,First Round (Round of 64),3,5,Villanova,73,3,12,Winthrop,63,0
2021,First Round (Round of 64),3,13,North Texas,78,3,4,Purdue,69,1
2021,First Round (Round of 64),3,6,Texas Tech,65,3,11,Utah State,53,0
2021,First Round (Round of 64),3,3,Arkansas,85,3,14,Colgate,68,0
2021,First Round (Round of 64),3,7,Florida,75,3,10,Virginia Tech,70,1
2021,First Round (Round of 64),3,15,Oral Roberts,75,3,2,Ohio State,72,1
2021,Second Round (Round of 32),4,8,Loyola Chicago,71,4,1,Illinois,58,0
2021,Second Round (Round of 32),4,12,Oregon St.,80,4,4,Oklahoma State,70,0
2021,Second Round (Round of 32),4,11,Syracuse,75,4,3,West Virginia,72,0
2021,Second Round (Round of 32),4,2,Houston,63,4,10,Rutgers,60,0
2021,Second Round (Round of 32),1,1,Gonzaga,87,1,8,Oklahoma,71,0
2021,Second Round (Round of 32),1,5,Creighton,72,1,13,Ohio,58,0
2021,Second Round (Round of 32),1,6,USC,85,1,3,Kansas,51,0
2021,Second Round (Round of 32),1,7,Oregon,95,1,2,Iowa,80,0
2021,Second Round (Round of 32),2,1,Michigan,86,2,8,LSU,78,0
2021,Second Round (Round of 32),2,4,Florida State,71,2,5,Colorado,53,0
2021,Second Round (Round of 32),2,11,UCLA,67,2,14,Abilene Christian,47,0
2021,Second Round (Round of 32),2,2,Alabama,96,2,10,Maryland,77,0
2021,Second Round (Round of 32),3,1,Baylor,76,3,9,Wisconsin,63,0
2021,Second Round (Round of 32),3,5,Villanova,84,3,13,North Texas,61,0
2021,Second Round (Round of 32),3,3,Arkansas,68,3,6,Texas Tech,66,0
2021,Second Round (Round of 32),3,15,Oral Roberts,81,3,7,Florida,78,0
2021,Sweet 16,4,12,Oregon St.,65,4,8,Loyola Chicago,58,0
2021,Sweet 16,4,2,Houston,62,4,11,Syracuse,46,0
2021,Sweet 16,1,1,Gonzaga,83,1,5,Creighton,65,0
2021,Sweet 16,1,6,USC,82,1,7,Oregon,68,0
2021,Sweet 16,2,1,Michigan,76,2,4,Florida State,58,0
2021,Sweet 16,2,11,UCLA,88,2,2,Alabama,78,1
2021,Sweet 16,3,1,Baylor,62,3,5,Villanova,51,0
2021,Sweet 16,3,3,Arkansas,72,3,15,Oral Roberts,70,0
2021,Elite Eight,4,2,Houston,67,4,12,Oregon State,61,0
2021,Elite Eight,1,1,Gonzaga,85,1,6,USC,66,0
2021,Elite Eight,2,11,UCLA,51,2,1,Michigan,49,0
2021,Elite Eight,3,1,Baylor,81,3,3,Arkansas,72,0
2021,Final Four,3,1,Baylor,78,4,2,Houston,59,0
2021,Final Four,1,1,Gonzaga,93,2,11,UCLA,90,1
2021,National Championship,3,1,Baylor,86,1,1,Gonzaga,70,0
2022,First Four,2,12,Indiana,66,2,12,Wyoming,58,0
2022,First Four,3,16,Wright State,93,3,16,Bryant,82,0
2022,First Four,1,11,Notre Dame,89,1,11,Rutgers,87,1
2022,First Four,4,16,Texas Southern,76,4,16,Tex. A&M CC,67,0
2022,First Round (Round of 64),4,1,Kansas,83,4,16,Texas Southern,56,0
2022,First Round (Round of 64),4,9,Creighton,72,4,8,San Diego St.,69,1
2022,First Round (Round of 64),4,12,Richmond,67,4,5,Iowa,63,0
2022,First Round (Round of 64),4,4,Providence,66,4,13,S. Dakota St.,57,0
2022,First Round (Round of 64),4,11,Iowa St.,59,4,6,LSU,54,0
2022,First Round (Round of 64),4,3,Wisconsin,67,4,14,Colgate,60,0
2022,First Round (Round of 64),4,10,Miami (FL),68,4,7,USC,66,0
2022,First Round (Round of 64),4,2,Auburn,80,4,15,Jacksonville St.,61,0
2022,First Round (Round of 64),1,1,Gonzaga,93,1,16,Georgia St.,72,0
2022,First Round (Round of 64),1,9,Memphis,64,1,8,Boise St.,53,0
2022,First Round (Round of 64),1,12,New Mexico State,70,1,5,UConn,63,0
2022,First Round (Round of 64),1,4,Arkansas,75,1,13,Vermont,71,0
2022,First Round (Round of 64),1,11,Notre Dame,78,1,6,Alabama,64,0
2022,First Round (Round of 64),1,3,Texas Tech,97,1,14,Montana St.,62,0
2022,First Round (Round of 64),1,7,Michigan St.,74,1,10,Davidson,73,0
2022,First Round (Round of 64),1,2,Duke,78,1,15,Cal St. Fullerton,61,0
2022,First Round (Round of 64),2,1,Baylor,85,2,16,Norfolk St.,49,0
2022,First Round (Round of 64),2,8,North Carolina,95,2,9,Marquette,63,0
2022,First Round (Round of 64),2,5,Saint Mary’s,82,2,12,Indiana,53,0
2022,First Round (Round of 64),2,4,UCLA,57,2,13,Akron,53,0
2022,First Round (Round of 64),2,6,Texas,81,2,11,Virginia Tech,73,0
2022,First Round (Round of 64),2,3,Purdue,78,2,14,Yale,56,0
2022,First Round (Round of 64),2,7,Murray St.,92,2,10,San Francisco,87,1
2022,First Round (Round of 64),2,15,St. Peter’s,85,2,2,Kentucky,79,1
2022,First Round (Round of 64),3,1,Arizona,87,3,16,Wright St.,70,0
2022,First Round (Round of 64),3,9,TCU,69,3,8,Seton Hall,42,0
2022,First Round (Round of 64),3,5,Houston,82,3,12,UAB,68,0
2022,First Round (Round of 64),3,4,Illinois,54,3,13,Chattanooga,53,0
2022,First Round (Round of 64),3,11,Michigan,75,3,6,Colorado St.,63,0
2022,First Round (Round of 64),3,3,Tennessee,88,3,14,Longwood,56,0
2022,First Round (Round of 64),3,7,Ohio St.,54,3,10,Loyola Chicago,41,0
2022,First Round (Round of 64),3,2,Villanova,80,3,15,Delaware,60,0
2022,Second Round (Round of 32),4,1,Kansas,79,4,9,Creighton,71,0
2022,Second Round (Round of 32),4,4,Providence,79,4,12,Richmond,51,0
2022,Second Round (Round of 32),4,11,Iowa St.,54,4,3,Wisconsin,49,0
2022,Second Round (Round of 32),4,10,Miami (FL),79,4,2,Auburn,61,0
2022,Second Round (Round of 32),1,1,Gonzaga,82,1,9,Memphis,78,0
2022,Second Round (Round of 32),1,4,Arkansas,53,12,12,New Mexico State,48,0
2022,Second Round (Round of 32),1,3,Texas Tech,59,1,11,Notre Dame,53,0
2022,Second Round (Round of 32),1,2,Duke,85,1,7,Michigan St.,76,0
2022,Second Round (Round of 32),2,8,North Carolina,93,2,1,Baylor,86,1
2022,Second Round (Round of 32),2,4,UCLA,72,2,5,Saint Mary’s,56,0
2022,Second Round (Round of 32),2,3,Purdue,81,2,6,Texas,71,0
2022,Second Round (Round of 32),2,15,St. Peter’s,70,2,7,Murray St.,60,0
2022,Second Round (Round of 32),3,1,Arizona,85,3,9,TCU,80,1
2022,Second Round (Round of 32),3,5,Houston,68,3,4,Illinois,53,0
2022,Second Round (Round of 32),3,11,Michigan,76,3,3,Tennessee,68,0
2022,Second Round (Round of 32),3,2,Villanova,71,3,7,Ohio St.,61,0
2022,Sweet 16,4,1,Kansas,66,4,4,Providence,61,0
2022,Sweet 16,4,10,Miami (FL),70,4,11,Iowa St.,56,0
2022,Sweet 16,1,4,Arkansas,74,1,1,Gonzaga,68,0
2022,Sweet 16,1,2,Duke,78,1,3,Texas Tech,73,0
2022,Sweet 16,2,8,North Carolina,73,2,4,UCLA,66,0
2022,Sweet 16,2,15,St. Peter’s,67,2,3,Purdue,64,0
2022,Sweet 16,3,5,Houston,72,3,1,Arizona,60,0
2022,Sweet 16,3,2,Villanova,63,3,11,Michigan,55,0
2022,Elite Eight,4,1,Kansas,76,4,10,Miami (FL),50,0
2022,Elite Eight,1,2,Duke,78,1,4,Arkansas,69,0
2022,Elite Eight,2,8,North Carolina,69,2,15,St. Peter’s,49,0
2022,Elite Eight,3,2,Villanova,50,3,5,Houston,44,0
2022,Final Four,2,8,North Carolina,81,1,2,Duke,77,0
2022,Final Four,4,1,Kansas,81,3,2,Villanova,65,0
2022,National Championship,4,1,Kansas,72,2,8,North Carolina,69,0
2023,First Four,2,16,FDU,84,2,16,Texas Southern,61,0
2023,First Four,4,11,Arizona St.,98,4,11,Nevada,73,0
2023,First Four,1,16,Texas A&M - CC,75,1,16,SE Missouri St.,71,0
2023,First Four,3,11,Pittsburgh,60,3,11,Mississippi St.,59,0
2023,First Round (Round of 64),3,1,Houston,63,3,16,North Kentucky,52,0
2023,First Round (Round of 64),3,9,Auburn,83,3,8,Iowa,75,0
2023,First Round (Round of 64),3,5,Miami (FL),63,3,12,Drake,56,0
2023,First Round (Round of 64),3,4,Indiana,71,3,13,Kent St.,60,0
2023,First Round (Round of 64),3,11,Pitt,59,3,6,Iowa St.,41,0
2023,First Round (Round of 64),3,3,Xavier,72,3,14,Kennesaw St.,67,0
2023,First Round (Round of 64),3,10,Penn St.,76,3,7,Texas A&M,59,0
2023,First Round (Round of 64),3,2,Texas,81,3,15,Colgate,61,0
2023,First Round (Round of 64),4,1,Kansas,96,4,16,Howard,68,0
2023,First Round (Round of 64),4,8,Arkansas,73,4,9,Illinois,63,0
2023,First Round (Round of 64),4,5,Saint Mary’s,63,4,12,VCU,51,0
2023,First Round (Round of 64),4,4,UConn,87,4,13,Iona,63,0
2023,First Round (Round of 64),4,6,TCU,72,4,11,Arizona St.,70,0
2023,First Round (Round of 64),4,3,Gonzaga,82,4,14,Grand Canyon,70,0
2023,First Round (Round of 64),4,7,Northwestern,75,4,10,Boise St.,67,0
2023,First Round (Round of 64),4,2,UCLA,86,4,15,UNC Asheville,53,0
2023,First Round (Round of 64),2,16,FDU,63,2,1,Purdue,58,0
2023,First Round (Round of 64),2,9,FAU,66,2,8,Memphis,65,0
2023,First Round (Round of 64),2,5,Duke,74,2,12,Oral Roberts,51,0
2023,First Round (Round of 64),2,4,Tennessee,58,2,13,Louisiana,55,0
2023,First Round (Round of 64),2,6,Kentucky,61,2,11,Providence,53,0
2023,First Round (Round of 64),2,3,Kansas St.,77,2,14,Montana St.,65,0
2023,First Round (Round of 64),2,7,Michigan St.,72,2,10,USC,62,0
2023,First Round (Round of 64),2,2,Marquette,78,2,15,Vermont,61,0
2023,First Round (Round of 64),1,1,Alabama,96,1,16,Texas A&M-CC,75,0
2023,First Round (Round of 64),1,8,Maryland,67,1,9,West Virginia,65,0
2023,First Round (Round of 64),1,5,San Diego St.,63,1,12,Col of Charleston,57,0
2023,First Round (Round of 64),1,13,Furman,68,1,4,Virginia,67,0
2023,First Round (Round of 64),1,6,Creighton,72,1,11,NC State,63,0
2023,First Round (Round of 64),1,3,Baylor,74,1,14,UCSB,56,0
2023,First Round (Round of 64),1,7,Missouri,76,1,10,Utah St.,65,0
2023,First Round (Round of 64),1,15,Princeton,59,1,2,Arizona,55,0
2023,Second Round (Round of 32),3,1,Houston,81,3,9,Auburn,64,0
2023,Second Round (Round of 32),3,5,Miami (FL),85,3,4,Indiana,69,0
2023,Second Round (Round of 32),3,3,Xavier,84,3,11,Pittsburgh,73,0
2023,Second Round (Round of 32),3,2,Texas,71,3,10,Penn St.,66,0
